,budget,revenue,runtime,title,critics_pick,sentiment_polarity,is_action,is_adventure,is_fantasy,is_science_fiction,is_crime,is_drama,is_thriller,is_animation,is_family,is_western,is_comedy,is_romance,is_horror,is_mystery,is_history,is_war,is_music,is_documentary,rating_g,rating_nc_seventeen,rating_pg,rating_pg_thirteen,rating_r,cast_score,director_score
82,171.37438360907908,471.9721016590496,105.0,Night at the Museum: Battle of the Smithsonian,0.0,1.1995011214203357,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3.0725839900968754,0.0
83,171.37438360907908,426.222789102918,107.0,X-Men Origins: Wolverine,0.0,-0.5951077010200132,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.2726946431107486,0.0
84,199.84177989130433,566.2026701270747,129.0,The Matrix Revolutions,0.0,-0.509306251092206,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.9631596457082252,0.2909090909090909
85,157.8476551474715,1340.8832180998993,102.0,Frozen,1.0,0.340846012159827,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.6988890000000001,0.0
86,157.8476551474715,1340.8832180998993,102.0,Frozen,1.0,0.340846012159827,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.6988890000000001,0.0
87,157.8476551474715,1340.8832180998993,102.0,Frozen,0.0,0.340846012159827,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6988890000000001,0.0
88,157.8476551474715,1340.8832180998993,102.0,Frozen,0.0,0.340846012159827,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6988890000000001,0.0
89,178.89400916713439,678.2938958721215,112.0,Thor: The Dark World,0.0,-1.5091066744463717,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.387854119039601,0.0
90,163.4821138789719,489.71243555152876,115.0,Thor,0.0,0.3355815189205486,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.7738223042947956,0.0
91,170.82537278590317,353.01632020814685,98.0,Bolt,0.0,0.30075277248492305,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1.6154464153887251,0.0
92,171.37438360907908,334.5431800741089,88.0,G-Force,0.0,-0.4759950174316848,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1.9087010642729603,0.0
93,177.34228112239435,340.0178554907339,91.0,Bee Movie,0.0,0.683084850057138,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1.4976699827480393,0.0
94,163.4821138789719,725.525208605297,91.0,Kung Fu Panda 2,0.0,-0.0857409497752216,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.363210324808802,0.0
95,168.61488376482913,358.02888893602216,103.0,The Last Airbender,0.0,-0.19252779254930594,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.36363636363636365
96,157.8476551474715,216.11105253824988,131.0,White House Down,0.0,-0.3618118685702615,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2.02376295,0.054545454545454564
97,163.4821138789719,42.497456692074614,88.0,Mars Needs Moms,0.0,1.9021436145343595,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.08283199999999996,0.0
98,155.15617038917856,132.80160035933588,111.0,Pan,0.0,0.18598550233119263,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.4635431000000003,0.0
99,150.16567458012346,282.6350286362119,92.0,Mr. Peabody & Sherman,0.0,-0.3014753952753021,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.234663728293261,0.0
100,227.09092817982102,645.4700855798138,163.0,Troy,0.0,0.1762810279516044,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2.395869599356812,0.0
